store_nbr,store_name,chain_name,store_state,target,total_orders,total_items,total_brands,total_sales,total_qty,avg_invoice_value,sales_per_order,qty_per_order,items_per_order,brands_per_order
31052,#562 FOODTOWN OF MOUNT VERNON,FOODTOWN INDEPENDENT,NY,1,330,191,7,119744.4269,2461,59.13305032,362.8618997,7.457575758,0.578787879,0.021212121
31208,#543 BROOKLYN HARVEST MARKET,FOODTOWN INDEPENDENT,NY,1,128,135,11,44754.1327,1026,45.02427837,349.6416617,8.015625,1.0546875,0.0859375
31256,#427 MARRAZZO'S SUPER FOODTOWN,FOODTOWN INDEPENDENT,NJ,1,141,209,11,40469.7727,868,47.44404771,287.0196645,6.156028369,1.482269504,0.078014184
31095,D'AGOSTINOS #115,FOODTOWN INDEPENDENT,NY,1,104,115,10,20387.0082,469,44.51311834,196.028925,4.509615385,1.105769231,0.096153846
31151,#692 FOODTOWN OF VALLEY COTTAGE,FOODTOWN INDEPENDENT,NY,1,207,193,11,48726.1463,1052,46.85206375,235.3920111,5.082125604,0.93236715,0.053140097
31255,#614 FOODTOWN OF HILLSDALE,FOODTOWN INDEPENDENT,NY,1,130,168,11,32968.9809,725,45.9178007,253.6075454,5.576923077,1.292307692,0.084615385
31198,GRISTEDE'S #601,FOODTOWN INDEPENDENT,NY,1,92,105,7,26870.9144,633,42.45010174,292.0751565,6.880434783,1.141304348,0.076086957
31188,GRISTEDE'S #034,FOODTOWN INDEPENDENT,NY,1,86,109,9,16331.9975,414,39.54478814,189.9069477,4.813953488,1.26744186,0.104651163
31081,#545 FOODTOWN OF WILLIAMSBURG,FOODTOWN INDEPENDENT,NY,1,158,106,10,39589.8819,904,45.7686496,250.5688728,5.721518987,0.670886076,0.063291139
31065,#587 FOODTOWN BAYRIDGE,FOODTOWN INDEPENDENT,NY,1,318,271,13,204707.2989,4589,53.30919242,643.7336443,14.43081761,0.852201258,0.040880503
31134,#672 MARKET FRESH OF MIDDLETOWN,FOODTOWN INDEPENDENT,NY,1,85,96,8,30519.1142,659,54.20801812,359.0484024,7.752941176,1.129411765,0.094117647
31099,D'AGOSTINOS #125,FOODTOWN INDEPENDENT,NY,1,97,102,8,17995.2036,413,43.67767864,185.5175629,4.257731959,1.051546392,0.082474227
31140,#423 FOODTOWN OF BLOOMFIELD,FOODTOWN INDEPENDENT,NJ,1,255,193,11,64510.5284,1447,48.14218537,252.9824643,5.674509804,0.756862745,0.043137255
31012,#267 FOODTOWN OF RED BANK,FOODTOWN INDEPENDENT,NJ,1,393,273,13,125599.9104,2938,50.50257756,319.5926473,7.475826972,0.694656489,0.03307888
31217,#425 GREEN WAY MARKET OF MAPLEWOOD,FOODTOWN INDEPENDENT,NJ,0,30,58,8,6893.0085,153,45.64906291,229.76695,5.1,1.933333333,0.266666667
31251,#426 FOODTOWN OF BLOOMINGDALE,FOODTOWN INDEPENDENT,NJ,0,13,24,5,1653.0265,33,50.09171212,127.1558846,2.538461538,1.846153846,0.384615385
31059,#701 FOODTOWN OF EAST STROUDSBURG,FOODTOWN INDEPENDENT,PA,1,416,242,12,114104.0079,2413,55.28294956,274.2884805,5.800480769,0.581730769,0.028846154
31069,#594 FOODTOWN HEWLETT,FOODTOWN INDEPENDENT,NY,1,255,220,11,84862.6701,1814,55.034157,332.7947847,7.11372549,0.862745098,0.043137255
31192,GRISTEDE'S #413,FOODTOWN INDEPENDENT,NY,1,104,111,8,32227.2523,737,43.78702758,309.877426,7.086538462,1.067307692,0.076923077
31266,#707 FOODTOWN OF CASTOR AVENUE,FOODTOWN INDEPENDENT,PA,1,28,200,7,14936.4637,335,46.1001966,533.4451321,11.96428571,7.142857143,0.25
31042,#521 FOODTOWN OF LAKE AVE,FOODTOWN INDEPENDENT,NY,1,112,156,11,35889.486,746,49.91583588,320.4418393,6.660714286,1.392857143,0.098214286
31176,GRISTEDE'S #040,FOODTOWN INDEPENDENT,NY,1,92,105,8,15433.3862,356,43.35220843,167.7541978,3.869565217,1.141304348,0.086956522
31238,#572 FOODTOWN OF EAST MEADOW,FOODTOWN INDEPENDENT,NY,1,174,177,7,58283.7595,1288,50.24462026,334.9641351,7.402298851,1.017241379,0.040229885
31103,#551 FOODTOWN OF NEW ROCHELLE,FOODTOWN INDEPENDENT,NY,1,121,163,10,33380.9711,726,46.88338638,275.8757942,6,1.347107438,0.082644628
31100,D'AGOSTINOS #127,FOODTOWN INDEPENDENT,NY,1,104,120,11,27237.273,614,44.43274551,261.8968558,5.903846154,1.153846154,0.105769231
31189,GRISTEDE'S #512,FOODTOWN INDEPENDENT,NY,1,97,99,8,17444.365,408,43.50215711,179.8388144,4.206185567,1.020618557,0.082474227
31092,D'AGOSTINOS #111,FOODTOWN INDEPENDENT,NY,1,89,90,9,10314.7522,272,37.92188309,115.8960921,3.056179775,1.011235955,0.101123596
31030,#380 FOODTOWN OF LAKE HIAWATHA,FOODTOWN INDEPENDENT,NJ,1,335,262,13,75232.5615,1755,46.64138965,224.5748104,5.23880597,0.782089552,0.03880597
31048,#527 FRESHCO SUPERMARKETS,FOODTOWN INDEPENDENT,NJ,1,117,93,7,26308.8941,602,46.23707223,224.8623427,5.145299145,0.794871795,0.05982906
31267,#560 FOODTOWN OF 4TH AVE,FOODTOWN INDEPENDENT,NY,1,3,105,9,4673.2499,105,44.5071419,1557.749967,35,35,3
31209,#542 FOODTOWN OF BUSHWICK,FOODTOWN INDEPENDENT,NY,1,219,155,10,90289.4336,2053,49.69148795,412.2805187,9.374429224,0.707762557,0.0456621
31071,#598 FOODTOWN AMENIA,FOODTOWN INDEPENDENT,NY,1,195,201,13,54956.3581,1251,44.42712862,281.8274774,6.415384615,1.030769231,0.066666667
31040,#422 FOODTOWN OF WAYNE,FOODTOWN INDEPENDENT,NJ,1,329,209,12,89506.9637,1989,47.81354899,272.0576404,6.045592705,0.635258359,0.036474164
31215,#537 BROOKLYN HARVEST MARKET,FOODTOWN INDEPENDENT,NY,1,117,130,10,35611.9838,840,42.8543728,304.3759299,7.179487179,1.111111111,0.085470085
31206,#693 FOODTOWN OF MORNINGSIDE HEIGHTS,FOODTOWN INDEPENDENT,NY,1,162,177,12,63719.0026,1347,50.17244299,393.3271765,8.314814815,1.092592593,0.074074074
31233,MORTON WILLIAMS-CRIMSON,FOODTOWN INDEPENDENT,NY,1,30,76,6,7351.3054,157,49.33762013,245.0435133,5.233333333,2.533333333,0.2
24041,SEDANO'S #08,FRESCO Y MAS,FL,1,45,88,6,7959.857,186,44.71829775,176.8857111,4.133333333,1.955555556,0.133333333
24067,SEDANO'S #41,FRESCO Y MAS,FL,1,23,51,7,3015.9165,66,46.39871538,131.1268043,2.869565217,2.217391304,0.304347826
24057,SEDANO'S #28,FRESCO Y MAS,FL,1,39,93,7,7901.1975,193,42.25239305,202.5948077,4.948717949,2.384615385,0.179487179
24003,FRESCO Y MAS #0231,FRESCO Y MAS,FL,0,66,144,7,36615.8165,787,52.23368973,554.7850985,11.92424242,2.181818182,0.106060606
24053,SEDANO'S #23,FRESCO Y MAS,FL,1,41,87,7,8609.3495,202,42.62054208,209.9841341,4.926829268,2.12195122,0.170731707
24055,SEDANO'S #26,FRESCO Y MAS,FL,1,38,74,7,4835.9975,122,40.63863445,127.2630921,3.210526316,1.947368421,0.184210526
24056,SEDANO'S #27,FRESCO Y MAS,FL,1,34,78,7,4500.6425,106,42.45889151,132.3718382,3.117647059,2.294117647,0.205882353
24020,FRESCO Y MAS #0384,FRESCO Y MAS,FL,0,54,129,7,22276.4,482,49.83534676,412.5259259,8.925925926,2.388888889,0.12962963
24038,SEDANO'S #04,FRESCO Y MAS,FL,1,41,83,7,6850.199,155,46.5999932,167.0780244,3.780487805,2.024390244,0.170731707
24066,SEDANO'S #40,FRESCO Y MAS,FL,1,22,47,7,2665.4275,63,42.30837302,121.1557955,2.863636364,2.136363636,0.318181818
24064,SEDANO'S #37,FRESCO Y MAS,FL,0,33,62,4,3659.854,80,44.63236585,110.9046667,2.424242424,1.878787879,0.121212121
24054,SEDANO'S #24,FRESCO Y MAS,FL,1,33,87,7,7461.066,173,43.88862353,226.0929091,5.242424242,2.636363636,0.212121212
24065,SEDANO'S #38,FRESCO Y MAS,FL,1,44,81,6,8550.0585,197,46.72163115,194.3195114,4.477272727,1.840909091,0.136363636
24051,SEDANO'S #21,FRESCO Y MAS,FL,1,35,83,6,5492.471,130,42.24977692,156.9277429,3.714285714,2.371428571,0.171428571
24007,FRESCO Y MAS #0242,FRESCO Y MAS,FL,0,52,125,8,27770.935,613,53.92414563,534.0564423,11.78846154,2.403846154,0.153846154
24002,FRESCO Y MAS #0201,FRESCO Y MAS,FL,0,54,105,8,22679.887,462,53.99973095,419.9979074,8.555555556,1.944444444,0.148148148
24049,SEDANO'S #18,FRESCO Y MAS,FL,1,37,83,6,8065.0675,184,44.80593056,217.9747973,4.972972973,2.243243243,0.162162162
24069,SEDANO'S #43,FRESCO Y MAS,FL,1,39,78,7,5642.5415,130,45.87432114,144.6805513,3.333333333,2,0.179487179
24040,SEDANO'S #07,FRESCO Y MAS,FL,1,32,69,6,5158.7355,112,46.47509459,161.2104844,3.5,2.15625,0.1875
24008,FRESCO Y MAS #0243,FRESCO Y MAS,FL,0,43,132,10,21671.3405,458,55.85397036,503.9846628,10.65116279,3.069767442,0.23255814
24026,FRESCO Y MAS #0745,FRESCO Y MAS,FL,0,33,134,8,17333.179,374,50.83043695,525.2478485,11.33333333,4.060606061,0.242424242
24006,FRESCO Y MAS #0239,FRESCO Y MAS,FL,0,30,99,6,8589.6025,182,49.93954942,286.3200833,6.066666667,3.3,0.2
24017,FRESCO Y MAS #0359,FRESCO Y MAS,FL,0,37,131,9,17003.827,358,54.15231529,459.5628919,9.675675676,3.540540541,0.243243243
24009,FRESCO Y MAS #0252,FRESCO Y MAS,FL,0,78,119,8,23057.509,504,46.20743287,295.6090897,6.461538462,1.525641026,0.102564103
24013,FRESCO Y MAS #0286,FRESCO Y MAS,FL,0,41,106,9,15943.898,349,51.43192903,388.875561,8.512195122,2.585365854,0.219512195
24022,FRESCO Y MAS #0387,FRESCO Y MAS,FL,0,37,121,8,18135.2655,383,51.3746898,490.1423108,10.35135135,3.27027027,0.216216216
24015,FRESCO Y MAS #0292,FRESCO Y MAS,FL,0,48,130,7,23252.72,500,48.34245322,484.4316667,10.41666667,2.708333333,0.145833333
24023,FRESCO Y MAS #0388,FRESCO Y MAS,FL,0,31,128,8,15527.016,336,54.29026573,500.8714839,10.83870968,4.129032258,0.258064516
24060,SEDANO'S #32,FRESCO Y MAS,FL,1,29,77,6,5487.662,132,44.25533871,189.2297241,4.551724138,2.655172414,0.206896552
24048,SEDANO'S #17,FRESCO Y MAS,FL,1,42,76,5,6524.1455,166,41.82144551,155.3367976,3.952380952,1.80952381,0.119047619
24018,FRESCO Y MAS #0361,FRESCO Y MAS,FL,0,31,116,8,11468.7585,236,50.97226,369.9599516,7.612903226,3.741935484,0.258064516
24061,SEDANO'S #33,FRESCO Y MAS,FL,1,35,80,6,6903.8565,162,43.14910312,197.2530429,4.628571429,2.285714286,0.171428571
24027,FRESCO Y MAS #2450,FRESCO Y MAS,FL,0,21,95,7,8647.135,190,53.37737654,411.7683333,9.047619048,4.523809524,0.333333333
24019,FRESCO Y MAS #0366,FRESCO Y MAS,FL,0,48,122,8,29227.4285,628,54.83570075,608.9047604,13.08333333,2.541666667,0.166666667
24021,FRESCO Y MAS #0385,FRESCO Y MAS,FL,0,31,133,8,17626.373,378,56.13494586,568.5926774,12.19354839,4.290322581,0.258064516
24039,SEDANO'S #05,FRESCO Y MAS,FL,1,39,80,6,5098.407,118,43.57612821,130.7283846,3.025641026,2.051282051,0.153846154
24014,FRESCO Y MAS #0287,FRESCO Y MAS,FL,0,31,107,8,15106.8405,312,61.91328074,487.3174355,10.06451613,3.451612903,0.258064516
24058,SEDANO'S #29,FRESCO Y MAS,FL,1,36,90,7,5794.8945,137,44.23583588,160.9692917,3.805555556,2.5,0.194444444
24025,FRESCO Y MAS #0697,FRESCO Y MAS,FL,0,32,113,6,11274.836,236,51.95776959,352.338625,7.375,3.53125,0.1875
24010,FRESCO Y MAS #0270,FRESCO Y MAS,FL,0,39,113,8,13269.901,289,46.23658885,340.2538718,7.41025641,2.897435897,0.205128205
24012,FRESCO Y MAS #0283,FRESCO Y MAS,FL,0,25,90,8,8013.246,176,52.37415686,320.52984,7.04,3.6,0.32
24047,SEDANO'S #16,FRESCO Y MAS,FL,1,47,87,7,9692.7025,214,47.51324755,206.2277128,4.553191489,1.85106383,0.14893617
24059,SEDANO'S #31,FRESCO Y MAS,FL,1,50,82,7,8469.955,184,45.53739247,169.3991,3.68,1.64,0.14
24016,FRESCO Y MAS #0353,FRESCO Y MAS,FL,0,35,111,8,13333.7005,282,52.28902157,380.9628714,8.057142857,3.171428571,0.228571429
24045,SEDANO'S #14,FRESCO Y MAS,FL,1,70,95,6,19773.677,445,47.5328774,282.4811,6.357142857,1.357142857,0.085714286
24062,SEDANO'S #34,FRESCO Y MAS,FL,1,22,61,5,3676.2755,79,46.53513291,167.1034318,3.590909091,2.772727273,0.227272727
24052,SEDANO'S #22,FRESCO Y MAS,FL,1,35,74,6,5406.2395,125,43.59870565,154.4639857,3.571428571,2.114285714,0.171428571
24011,FRESCO Y MAS #0274,FRESCO Y MAS,FL,0,51,121,8,18952.236,400,51.78206557,371.6124706,7.843137255,2.37254902,0.156862745
24024,FRESCO Y MAS #1717,FRESCO Y MAS,FL,0,19,107,6,10287.9885,221,56.83971547,541.4730789,11.63157895,5.631578947,0.315789474
24005,FRESCO Y MAS #0237,FRESCO Y MAS,FL,0,43,110,8,13000.381,281,50.58514008,302.3344419,6.534883721,2.558139535,0.186046512
24068,SEDANO'S #42,FRESCO Y MAS,FL,1,42,81,7,8352.3595,190,44.19237831,198.8657024,4.523809524,1.928571429,0.166666667
24063,SEDANO'S #36,FRESCO Y MAS,FL,1,48,83,6,6287.2475,138,45.55976449,130.9843229,2.875,1.729166667,0.125
24042,SEDANO'S #09,FRESCO Y MAS,FL,1,41,81,7,6756.2425,157,44.15844771,164.7864024,3.829268293,1.975609756,0.170731707
24050,SEDANO'S #20,FRESCO Y MAS,FL,1,53,89,7,9953.5055,232,44.23780222,187.8019906,4.377358491,1.679245283,0.132075472
24043,SEDANO'S #10,FRESCO Y MAS,FL,1,25,65,7,3625.551,82,44.21403659,145.02204,3.28,2.6,0.28
24004,FRESCO Y MAS #0235,FRESCO Y MAS,FL,0,44,142,9,42512.01,898,60.81832618,966.1820455,20.40909091,3.227272727,0.204545455
24044,SEDANO'S #11,FRESCO Y MAS,FL,1,47,103,7,14150.261,307,47.96698644,301.069383,6.531914894,2.191489362,0.14893617
24037,SEDANO'S #01,FRESCO Y MAS,FL,1,18,24,4,1407.7095,33,42.65786364,78.20608333,1.833333333,1.333333333,0.222222222
21980,GIANT FOOD STORE #6485,GIANT OF CARLISLE,PA,0,35,2,1,1339.0345,37,36.19012162,38.25812857,1.057142857,0.057142857,0.028571429
21861,#6088 GFS MIDDLETOWN,GIANT OF CARLISLE,PA,0,34,2,1,1302.836,36,36.18988889,38.31870588,1.058823529,0.058823529,0.029411765
21904,#6300 GFS RED LION,GIANT OF CARLISLE,PA,0,43,2,1,1664.731,46,36.18980435,38.71467442,1.069767442,0.046511628,0.023255814
21235,GIANT STORE #6506,GIANT OF CARLISLE,PA,0,90,2,1,3836.151,106,36.19010377,42.6239,1.177777778,0.022222222,0.011111111
21255,GIANT STORE #6501,GIANT OF CARLISLE,PA,0,24,2,1,940.951,26,36.19042308,39.20629167,1.083333333,0.083333333,0.041666667
21843,GIANT FOOD STORE #6292,GIANT OF CARLISLE,PA,0,13,2,1,470.4705,13,36.19003846,36.19003846,1,0.153846154,0.076923077
21296,#6567 GIANT MARTINS,GIANT OF CARLISLE,PA,0,13,2,1,470.4705,13,36.19003846,36.19003846,1,0.153846154,0.076923077
21295,#6566 GIANT MARTINS,GIANT OF CARLISLE,PA,0,39,2,1,1592.374,44,36.19031818,40.83010256,1.128205128,0.051282051,0.025641026
21923,#6266 GFS LEBANON,GIANT OF CARLISLE,PA,0,24,2,1,868.564,24,36.19016667,36.19016667,1,0.083333333,0.041666667
21991,GIANT FOOD STORE #6427,GIANT OF CARLISLE,PA,0,17,1,1,615.2145,17,36.18908824,36.18908824,1,0.058823529,0.058823529
21917,#6116 GFS WEST CHESTER,GIANT OF CARLISLE,PA,0,34,2,1,1700.9695,47,36.19084043,50.02851471,1.382352941,0.058823529,0.029411765
21954,#6275 MARTIN'S HAGERSTOWN,GIANT OF CARLISLE,MD,0,19,2,1,687.6015,19,36.18955263,36.18955263,1,0.105263158,0.052631579
21173,#6587 GIANT MARTINS,GIANT OF CARLISLE,PA,0,2,2,1,108.5755,3,36.19183333,54.28775,1.5,1,0.5
21191,#6570 GIANT MARTINS,GIANT OF CARLISLE,PA,0,73,2,1,3112.321,86,36.18977907,42.63453425,1.178082192,0.02739726,0.01369863
21231,GIANT STORE #6509,GIANT OF CARLISLE,PA,0,35,2,1,1375.233,38,36.19034211,39.29237143,1.085714286,0.057142857,0.028571429
21973,GIANT FOOD STORE #6477,GIANT OF CARLISLE,PA,0,20,2,1,796.177,22,36.18986364,39.80885,1.1,0.1,0.05
21829,#6054 GFS HANOVER,GIANT OF CARLISLE,PA,0,23,2,1,904.7625,25,36.1905,39.3375,1.086956522,0.086956522,0.043478261
21953,#6272 GFS MCCONNELLSBURG,GIANT OF CARLISLE,PA,0,10,2,1,361.905,10,36.1905,36.1905,1,0.2,0.1
21808,MARTINS FOOD MKT #6307,GIANT OF CARLISLE,MD,0,65,2,1,2678.089,74,36.19039189,41.20136923,1.138461538,0.030769231,0.015384615
21931,#6257 GFS WARMINSTER,GIANT OF CARLISLE,PA,0,31,2,1,1194.2605,33,36.18971212,38.52453226,1.064516129,0.064516129,0.032258065
21969,GIANT FOOD STORE #6473,GIANT OF CARLISLE,PA,0,13,2,1,470.4705,13,36.19003846,36.19003846,1,0.153846154,0.076923077
21860,#6087 GFS YORK,GIANT OF CARLISLE,PA,0,33,2,1,1302.836,36,36.18988889,39.47987879,1.090909091,0.060606061,0.03030303
21913,#6308 GFS INDIANA,GIANT OF CARLISLE,PA,0,19,2,1,723.8,20,36.19,38.09473684,1.052631579,0.105263158,0.052631579
21890,#6004 GFS LITITZ,GIANT OF CARLISLE,PA,0,51,2,1,1918.0705,53,36.19000943,37.60922549,1.039215686,0.039215686,0.019607843
21827,#6052 GFS CHAMBERSBURG,GIANT OF CARLISLE,PA,0,22,2,1,796.177,22,36.18986364,36.18986364,1,0.090909091,0.045454545
21876,#6106 GFS NEW HOPE,GIANT OF CARLISLE,PA,0,29,2,1,1266.6575,35,36.19021429,43.67784483,1.206896552,0.068965517,0.034482759
21803,#6003 MARTIN'S CUMBERLAND,GIANT OF CARLISLE,MD,0,11,2,1,398.0835,11,36.18940909,36.18940909,1,0.181818182,0.090909091
21278,#6548 GIANT MARTINS,GIANT OF CARLISLE,PA,0,24,2,1,977.1495,27,36.19072222,40.7145625,1.125,0.083333333,0.041666667
21863,#6090 GFS HALIFAX,GIANT OF CARLISLE,PA,0,14,2,1,579.036,16,36.18975,41.35971429,1.142857143,0.142857143,0.071428571
21932,#6267 GFS GETTYSBURG,GIANT OF CARLISLE,PA,0,48,2,1,1918.0905,53,36.19038679,39.96021875,1.104166667,0.041666667,0.020833333
21842,#6291 GFS WEST CHESTER,GIANT OF CARLISLE,PA,0,57,2,1,2316.164,64,36.1900625,40.63445614,1.122807018,0.035087719,0.01754386
21238,GIANT STORE #6512,GIANT OF CARLISLE,PA,0,22,2,1,796.167,22,36.18940909,36.18940909,1,0.090909091,0.045454545
21907,#6314 GFS COOPERSBURG,GIANT OF CARLISLE,PA,0,57,2,1,2171.43,60,36.1905,38.09526316,1.052631579,0.035087719,0.01754386
21245,GIANT STORE #6519,GIANT OF CARLISLE,PA,0,31,2,1,1266.6675,35,36.1905,40.86024194,1.129032258,0.064516129,0.032258065
21873,#6103 GFS MORRISVILLE,GIANT OF CARLISLE,PA,0,17,2,1,615.2345,17,36.19026471,36.19026471,1,0.117647059,0.058823529
21884,#6117 GFS LEOLA,GIANT OF CARLISLE,PA,0,13,2,1,470.4805,13,36.19080769,36.19080769,1,0.153846154,0.076923077
21911,#6321 GFS NAZARETH,GIANT OF CARLISLE,PA,0,36,2,1,1375.253,38,36.19086842,38.20147222,1.055555556,0.055555556,0.027777778
21942,#6061 GFS SHIPPENBURG,GIANT OF CARLISLE,PA,0,24,2,1,904.7425,25,36.1897,37.69760417,1.041666667,0.083333333,0.041666667
21961,GIANT FOOD STORE #6279,GIANT OF CARLISLE,PA,0,41,2,1,1592.374,44,36.19031818,38.83839024,1.073170732,0.048780488,0.024390244
21848,#6461 GFS HANOVER,GIANT OF CARLISLE,PA,0,23,2,1,868.564,24,36.19016667,37.76365217,1.043478261,0.086956522,0.043478261
21283,#6558 GIANT MARTINS,GIANT OF CARLISLE,VA,0,2,1,1,72.397,2,36.1985,36.1985,1,0.5,0.5
21809,#6025 GFS LEWISTOWN,GIANT OF CARLISLE,PA,0,6,2,1,217.141,6,36.19016667,36.19016667,1,0.333333333,0.166666667
21290,#6563 GIANT MARTINS,GIANT OF CARLISLE,PA,0,18,2,1,687.6315,19,36.19113158,38.20175,1.055555556,0.111111111,0.055555556
21909,MARTIN'S FOOD MKT #6297,GIANT OF CARLISLE,MD,0,20,2,1,723.79,20,36.1895,36.1895,1,0.1,0.05
21845,#6072 GFS STATE COLLEGE,GIANT OF CARLISLE,PA,0,34,2,1,1339.0145,37,36.18958108,39.38277941,1.088235294,0.058823529,0.029411765
21990,GIANT FOOD STORE #6445,GIANT OF CARLISLE,PA,0,55,2,1,2135.1815,59,36.18951695,38.82148182,1.072727273,0.036363636,0.018181818
21821,#6046 GFS BENSALEM,GIANT OF CARLISLE,PA,0,17,2,1,687.6015,19,36.18955263,40.44714706,1.117647059,0.117647059,0.058823529
21922,#6310 GFS DILLSBURG,GIANT OF CARLISLE,PA,0,39,2,1,1483.8285,41,36.19093902,38.04688462,1.051282051,0.051282051,0.025641026
21810,#6325 MARTIN'S DUBOIS,GIANT OF CARLISLE,PA,0,13,2,1,470.4605,13,36.18926923,36.18926923,1,0.153846154,0.076923077
21887,#6120 GFS MECHANICSBURG,GIANT OF CARLISLE,PA,0,45,2,1,1737.118,48,36.18995833,38.60262222,1.066666667,0.044444444,0.022222222
21836,#6062 GFS YARDLEY,GIANT OF CARLISLE,PA,0,36,2,1,1483.7985,41,36.19020732,41.216625,1.138888889,0.055555556,0.027777778
21275,GIANT STORE #6545,GIANT OF CARLISLE,PA,0,47,2,1,2099.013,58,36.18987931,44.65985106,1.234042553,0.042553191,0.021276596
21244,GIANT STORE #6517,GIANT OF CARLISLE,PA,0,30,2,1,1194.2505,33,36.18940909,39.80835,1.1,0.066666667,0.033333333
21994,GIANT FOOD STORE #6422,GIANT OF CARLISLE,PA,0,31,2,1,1266.6575,35,36.19021429,40.85991935,1.129032258,0.064516129,0.032258065
21993,MARTIN'S FOOD MKT #6444,GIANT OF CARLISLE,MD,0,43,2,1,1664.731,46,36.18980435,38.71467442,1.069767442,0.046511628,0.023255814
21950,#6289 GFS WYOMISSING,GIANT OF CARLISLE,PA,0,48,2,1,1881.862,52,36.18965385,39.20545833,1.083333333,0.041666667,0.020833333
21830,#6055 GFS BURNHAM,GIANT OF CARLISLE,PA,0,11,2,1,398.0935,11,36.19031818,36.19031818,1,0.181818182,0.090909091
21825,#6050 GFS WEST READING,GIANT OF CARLISLE,PA,0,30,2,1,1085.695,30,36.18983333,36.18983333,1,0.066666667,0.033333333
21831,#6329 GFS LANSDOWNE,GIANT OF CARLISLE,PA,0,17,2,1,651.423,18,36.19016667,38.319,1.058823529,0.117647059,0.058823529
21889,#6123 GFS BETHLEHEM,GIANT OF CARLISLE,PA,0,22,2,1,832.3755,23,36.19023913,37.83525,1.045454545,0.090909091,0.045454545
21854,#6081 GFS HAZLETON,GIANT OF CARLISLE,PA,0,9,2,1,325.7065,9,36.18961111,36.18961111,1,0.222222222,0.111111111
21273,GIANT STORE #6539,GIANT OF CARLISLE,PA,0,49,2,1,1845.6735,51,36.18967647,37.66680612,1.040816327,0.040816327,0.020408163
21818,#6313 GFS BETHLEHEM,GIANT OF CARLISLE,PA,0,26,2,1,1049.5265,29,36.19056897,40.36640385,1.115384615,0.076923077,0.038461538
21824,#6336 GFS BETHLEHEM,GIANT OF CARLISLE,PA,0,32,2,1,1194.2505,33,36.18940909,37.32032812,1.03125,0.0625,0.03125
21998,#6463 GIANT GILBERTSVILLE,GIANT OF CARLISLE,PA,0,22,2,1,832.3555,23,36.18936957,37.83434091,1.045454545,0.090909091,0.045454545
21939,#6331 GFS MECHANICSBURG,GIANT OF CARLISLE,PA,0,15,2,1,579.046,16,36.190375,38.60306667,1.066666667,0.133333333,0.066666667
21960,GIANT FOOD STORE #6278,GIANT OF CARLISLE,PA,0,27,2,1,1013.318,28,36.18992857,37.5302963,1.037037037,0.074074074,0.037037037
21820,MARTINS FOOD MKT #6299,GIANT OF CARLISLE,VA,0,29,2,1,1049.5165,29,36.19022414,36.19022414,1,0.068965517,0.034482759
21192,#6562 GIANT MARTINS,GIANT OF CARLISLE,PA,0,9,2,1,325.7065,9,36.18961111,36.18961111,1,0.222222222,0.111111111
21962,MARTINS FOOD MKT #6285,GIANT OF CARLISLE,VA,0,13,2,1,470.4605,13,36.18926923,36.18926923,1,0.153846154,0.076923077
21826,#6051 GFS EXTON,GIANT OF CARLISLE,PA,0,52,2,1,2171.43,60,36.1905,41.75826923,1.153846154,0.038461538,0.019230769
21237,GIANT STORE #6511,GIANT OF CARLISLE,PA,0,33,2,1,1375.223,38,36.19007895,41.67342424,1.151515152,0.060606061,0.03030303
21828,#6333 GFS QUAKERTOWN,GIANT OF CARLISLE,PA,0,24,2,1,977.1595,27,36.19109259,40.71497917,1.125,0.083333333,0.041666667
21875,#6105 GFS KENNETH SQUARE,GIANT OF CARLISLE,PA,0,34,2,1,1483.8085,41,36.19045122,43.64142647,1.205882353,0.058823529,0.029411765
21844,#6071 MARTIN'S KEYSER,GIANT OF CARLISLE,WV,0,9,2,1,325.7165,9,36.19072222,36.19072222,1,0.222222222,0.111111111
21172,#6581 GIANT MARTINS,GIANT OF CARLISLE,PA,0,1,2,1,72.397,2,36.1985,72.397,2,2,1
21882,#6112 GFS CARLISLE,GIANT OF CARLISLE,PA,0,41,2,1,1700.9295,47,36.18998936,41.48608537,1.146341463,0.048780488,0.024390244
21266,#6332 GIANT-C STORE,GIANT OF CARLISLE,PA,0,32,2,1,1447.59,40,36.18975,45.2371875,1.25,0.0625,0.03125
21285,#6560 GIANT MARTINS,GIANT OF CARLISLE,WV,0,14,2,1,506.649,14,36.18921429,36.18921429,1,0.142857143,0.071428571
21970,GIANT FOOD STORE #6474,GIANT OF CARLISLE,PA,0,33,2,1,1230.439,34,36.18938235,37.2860303,1.03030303,0.060606061,0.03030303
21180,#6579 GIANT MARTINS,GIANT OF CARLISLE,PA,0,13,2,1,615.2445,17,38.45278125,47.3265,1.307692308,0.153846154,0.076923077
21888,#6121 GFS BERWICK,GIANT OF CARLISLE,PA,0,14,2,1,615.2145,17,36.18908824,43.94389286,1.214285714,0.142857143,0.071428571
21981,GIANT FOOD STORE #6468,GIANT OF CARLISLE,PA,0,13,2,1,579.036,16,36.18975,44.54123077,1.230769231,0.153846154,0.076923077
21813,#6030 GFS POTTSVILLE,GIANT OF CARLISLE,PA,0,33,2,1,1411.3915,39,36.18952564,42.76943939,1.181818182,0.060606061,0.03030303
21241,GIANT STORE #6507,GIANT OF CARLISLE,PA,0,53,2,1,2279.9555,63,36.18976984,43.0180283,1.188679245,0.037735849,0.018867925
